"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/30/2021 01:01:25:985 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","landuse-visualization","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","3","10","true","50","6","2000","100","10"

"""Crops harvested [tons per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","2","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","1999"
"""Community 1""","true","0","1","85","1999"
"""Community 2""","true","0","1","55","1999"
"""Community 3""","true","0","1","15","1999"
"""Community 4""","true","0","1","5","1999"
"""Community 5""","true","0","1","25","1999"
"""Community 6""","true","0","1","35","1999"
"""Community 7""","true","0","1","45","1999"
"""Community 8""","true","0","1","65","1999"
"""Community 9""","true","0","1","75","1999"
"""Community 10""","true","0","1","95","1999"
"""Community 11""","true","0","1","105","1999"
"""Community 12""","true","0","1","115","1999"
"""Community 13""","true","0","1","125","1999"
"""Community 14""","true","0","1","135","1999"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"1280","0.1935399981979755","0","true","1280","0.1772333931218131","85","true","1280","0.3239376335322967","55","true","1280","0.37910227565550864","15","true","1280","0.5185200985667092","5","true","1280","0.5789315376469624","25","true","1280","0.36988046548865444","35","true","1280","0.5223902071954684","45","true","1280","0.28682109686508134","65","true","1280","0.24559551053456113","75","true","1280","0.13567462858436308","95","true","1280","0.5458684418907312","105","true","1280","0.3786184089490345","115","true","1280","0.22602224196883175","125","true","1280","0.22029733927227937","135","true"
"1281","0.19338903096069157","0","true","1281","0.17709514554527503","85","true","1281","0.3236849520708831","55","true","1281","0.3788065640520332","15","true","1281","0.518115636711353","5","true","1281","0.5784799529842113","25","true","1281","0.3695919471848412","35","true","1281","0.5219827265346295","45","true","1281","0.28659736746035036","65","true","1281","0.24540393837345773","75","true","1281","0.13556879814084954","95","true","1281","0.5454426474742798","105","true","1281","0.3783230747766873","115","true","1281","0.22584593756792","125","true","1281","0.22012550047409507","135","true"
"1282","0.1932635584559011","0","true","1282","0.17696294928425318","85","true","1282","0.32346842697682837","55","true","1282","0.3785525774682333","15","true","1282","0.5177995903044119","5","true","1282","0.5781447451570628","25","true","1282","0.3693174501943957","35","true","1282","0.5217941740756545","45","true","1282","0.2864952961070033","65","true","1282","0.24523541617977648","75","true","1282","0.1354685805044108","95","true","1282","0.5452338035396164","105","true","1282","0.37816002696656925","115","true","1282","0.22568775386279702","125","true","1282","0.22000413395133672","135","true"
"1283","0.1931130416658264","0","true","1283","0.17682512767266106","85","true","1283","0.32321650452591183","55","true","1283","0.3782577545885851","15","true","1283","0.5173963195954521","5","true","1283","0.5776944766639498","25","true","1283","0.3690298197814717","35","true","1283","0.5213877923201439","45","true","1283","0.28627216892934987","65","true","1283","0.24504442286499473","75","true","1283","0.13536307537940737","95","true","1283","0.5448091666209718","105","true","1283","0.3778655098116109","115","true","1283","0.22551198458408767","125","true","1283","0.2198327911678855","135","true"
"1284","0.1929879792266425","0","true","1284","0.17669334729521485","85","true","1284","0.32299962252509073","55","true","1284","0.37800459040371986","15","true","1284","0.5170813248693902","5","true","1284","0.5773584303916558","25","true","1284","0.368755128440372","35","true","1284","0.5212001132924637","45","true","1284","0.2861699313474045","65","true","1284","0.2448773693288116","75","true","1284","0.1352631738192599","95","true","1284","0.5446031986847395","105","true","1284","0.37770361120715756","115","true","1284","0.22535430696487446","125","true","1284","0.2197109160158077","135","true"
"1285","0.192837910813558","0","true","1285","0.17655594966901328","85","true","1285","0.3227484564111521","55","true","1285","0.37771065215301713","15","true","1285","0.5166792398578277","5","true","1285","0.5769094736028597","25","true","1285","0.3684683826173235","35","true","1285","0.5207948254905256","45","true","1285","0.2859474041846149","65","true","1285","0.24468695146774722","75","true","1285","0.1351579925021376","95","true","1285","0.5441797125271309","105","true","1285","0.37740990699937593","115","true","1285","0.22517907033426413","125","true","1285","0.21954006771408469","135","true"
"1286","0.19271325649848492","0","true","1286","0.17642458322999635","85","true","1286","0.3225312916979076","55","true","1286","0.3774583064847061","15","true","1286","0.5163631223776476","5","true","1286","0.5765740497066503","25","true","1286","0.3681935256060346","35","true","1286","0.5206078500369573","45","true","1286","0.28584523439866155","65","true","1286","0.24452043528857234","75","true","1286","0.13505760188294338","95","true","1286","0.5439701713354183","105","true","1286","0.37724308444503224","115","true","1286","0.2250209860851205","125","true","1286","0.21941860940253363","135","true"
"1287","0.1925636344049302","0","true","1287","0.17628760762189855","85","true","1287","0.32228087920435333","55","true","1287","0.37716524879333596","15","true","1287","0.5159622193323233","5","true","1287","0.5761263990469402","25","true","1287","0.3679076610675206","35","true","1287","0.5202036513956243","45","true","1287","0.28562330486884896","65","true","1287","0.2443305902301185","75","true","1287","0.1349527434963883","95","true","1287","0.5435478342458722","105","true","1287","0.376950193851519","115","true","1287","0.22484628035058238","125","true","1287","0.2192482533393329","135","true"
"1288","0.192437370912786","0","true","1288","0.17615745193772273","85","true","1288","0.3220644141859369","55","true","1288","0.37691371778343946","15","true","1288","0.5156471485980594","5","true","1288","0.5757926798451629","25","true","1288","0.36763366552680754","35","true","1288","0.5200105746113132","45","true","1288","0.2855172935909201","65","true","1288","0.24416371800744321","75","true","1288","0.13485266787350453","95","true","1288","0.5433412224975881","105","true","1288","0.37678638761652566","115","true","1288","0.22468869956030763","125","true","1288","0.21912634594704658","135","true"
"1289","0.19228819465626446","0","true","1289","0.17602089577342991","85","true","1289","0.32181475184935865","55","true","1289","0.37662153660686315","15","true","1289","0.5152474221262779","5","true","1289","0.5753463289305543","25","true","1289","0.36734867818918987","35","true","1289","0.5196074656387463","45","true","1289","0.28529596235557825","65","true","1289","0.24397444380743744","75","true","1289","0.1347481309216646","95","true","1289","0.542920027751466","105","true","1289","0.37649430514550514","115","true","1289","0.22451452227382676","125","true","1289","0.2189564805625915","135","true"
"1290","0.19216234012363456","0","true","1290","0.1758903300173686","85","true","1290","0.3215989832348088","55","true","1290","0.3763708164212937","15","true","1290","0.5149323092122079","5","true","1290","0.5750081844858902","25","true","1290","0.367075540103132","35","true","1290","0.519404815203577","45","true","1290","0.28519250013127995","65","true","1290","0.24380810596963284","75","true","1290","0.1346483688261398","95","true","1290","0.5427142870217635","105","true","1290","0.3763267361395752","115","true","1290","0.22435744258320908","125","true","1290","0.21883498803286233","135","true"
"1291","0.19201360766223857","0","true","1291","0.17575419199103937","85","true","1291","0.32135006761311","55","true","1291","0.37607950773985305","15","true","1291","0.514533754793313","5","true","1291","0.5745631317115203","25","true","1291","0.36679142590800573","35","true","1291","0.5190027990927383","45","true","1291","0.28497176290207615","65","true","1291","0.24361940000526006","75","true","1291","0.1345441518224044","95","true","1291","0.5422942295240686","105","true","1291","0.37603546157599965","115","true","1291","0.22418379131185986","125","true","1291","0.2186656111071403","135","true"
"1292","0.1918881601644573","0","true","1292","0.1756240344602638","85","true","1292","0.32113604404449464","55","true","1292","0.37582959456838894","15","true","1292","0.5142185957596599","5","true","1292","0.5742241295425574","25","true","1292","0.3665191412855622","35","true","1292","0.5187989947869088","45","true","1292","0.28486408199955754","65","true","1292","0.2434526731918085","75","true","1292","0.13444470179438953","95","true","1292","0.5420916257132673","105","true","1292","0.3758703709496585","115","true","1292","0.22402721037634135","125","true","1292","0.21854453145793312","135","true"
"1293","0.19173986946881244","0","true","1293","0.17548831264074274","85","true","1293","0.3208878709038111","55","true","1293","0.37553915438711505","15","true","1293","0.5138212089004948","5","true","1293","0.5737803705552756","25","true","1293","0.36623589619956093","35","true","1293","0.5183980682067026","45","true","1293","0.28464393974144353","65","true","1293","0.24326453356801264","75","true","1293","0.13434080326131814","95","true","1293","0.5416726986454827","105","true","1293","0.3755798992564981","115","true","1293","0.22385408270217108","125","true","1293","0.21837564078447258","135","true"
"1294","0.19161592843113656","0","true","1294","0.17535776638899947","85","true","1294","0.32067348449420624","55","true","1294","0.3752900444432151","15","true","1294","0.5135049406191856","5","true","1294","0.5734420322769674","25","true","1294","0.36596446107437863","35","true","1294","0.5181969561881341","45","true","1294","0.2845382697579561","65","true","1294","0.24309925770827032","75","true","1294","0.134241663849996","95","true","1294","0.5414662605383602","105","true","1294","0.37540768138003133","115","true","1294","0.2236979981917342","125","true","1294","0.21825407580609008","135","true"
"1295","0.1914680766345076","0","true","1295","0.17522245947048945","85","true","1295","0.3204260512499978","55","true","1295","0.37500046879163856","15","true","1295","0.5131087176711769","5","true","1295","0.57299956157305","25","true","1295","0.3656820810889817","35","true","1295","0.517797112857742","45","true","1295","0.2843187186238836","65","true","1295","0.24291168112053246","75","true","1295","0.13413808231924756","95","true","1295","0.5410484624978215","105","true","1295","0.37511801495921343","115","true","1295","0.22352539171164798","125","true","1295","0.21808566988340017","135","true"
"1296","0.1913434366317293","0","true","1296","0.17509311332186012","85","true","1296","0.3202134001645262","55","true","1296","0.37475215831225933","15","true","1296","0.5127913812768999","5","true","1296","0.5726603680358975","25","true","1296","0.36541149151920493","35","true","1296","0.5175949968436216","45","true","1296","0.28421187331726955","65","true","1296","0.24274601415761177","75","true","1296","0.1340384946662136","95","true","1296","0.5408450566558777","105","true","1296","0.374948133718668","115","true","1296","0.2233706105885773","125","true","1296","0.21796365252897168","135","true"
"1297","0.191196022581936","0","true","1297","0.17495821878155052","85","true","1297","0.31996670262973076","55","true","1297","0.37446344324422215","15","true","1297","0.5123963185794601","5","true","1297","0.5722191813116787","25","true","1297","0.36512997265054603","35","true","1297","0.517196233363773","45","true","1297","0.2839929119356692","65","true","1297","0.24255899873838402","75","true","1297","0.13393522926200233","95","true","1297","0.5404283809573756","105","true","1297","0.37465926766803725","115","true","1297","0.22319852229074327","125","true","1297","0.2177957298382714","135","true"
"1298","0.19107178391407542","0","true","1298","0.17482927519873043","85","true","1298","0.31975368551490074","55","true","1298","0.3742159284896359","15","true","1298","0.5120800191920193","5","true","1298","0.5718783091350187","25","true","1298","0.36485917723376154","35","true","1298","0.5169943056460756","45","true","1298","0.28388626541329376","65","true","1298","0.24239477494813252","75","true","1298","0.1338367073500217","95","true","1298","0.5402211574433757","105","true","1298","0.3744869620299695","115","true","1298","0.22304342307549746","125","true","1298","0.21767412354985827","135","true"
"1299","0.1909248056187569","0","true","1299","0.17469479114088526","85","true","1299","0.3195077211414277","55","true","1299","0.3739280700831054","15","true","1299","0.5116861114849486","5","true","1299","0.5714384027433763","25","true","1299","0.3645785163281971","35","true","1299","0.5165966177186556","45","true","1299","0.2836678913629758","65","true","1299","0.24220831742894164","75","true","1299","0.13373375603667553","95","true","1299","0.5398056027068808","105","true","1299","0.37419889513610033","115","true","1299","0.22287185121159322","125","true","1299","0.21750668191635836","135","true"
"1300","0.19080096640846658","0","true","1300","0.17456624826122144","85","true","1300","0.3192953782678648","55","true","1300","0.3736813473367208","15","true","1300","0.5113698383895608","5","true","1300","0.5710949488641949","25","true","1300","0.36430856107064086","35","true","1300","0.5163886230000206","45","true","1300","0.28356026977399956","65","true","1300","0.24204370045183438","75","true","1300","0.13363554044064363","95","true","1300","0.5395942395022411","105","true","1300","0.37402486491126535","115","true","1300","0.222717241519414","125","true","1300","0.21738548474439318","135","true"
