"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/30/2021 01:00:45:841 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","landuse-visualization","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","3","10","true","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","1999"
"""Community 1""","true","0","1","85","1999"
"""Community 2""","true","0","1","55","1999"
"""Community 3""","true","0","1","15","1999"
"""Community 4""","true","0","1","5","1999"
"""Community 5""","true","0","1","25","1999"
"""Community 6""","true","0","1","35","1999"
"""Community 7""","true","0","1","45","1999"
"""Community 8""","true","0","1","65","1999"
"""Community 9""","true","0","1","75","1999"
"""Community 10""","true","0","1","95","1999"
"""Community 11""","true","0","1","105","1999"
"""Community 12""","true","0","1","115","1999"
"""Community 13""","true","0","1","125","1999"
"""Community 14""","true","0","1","135","1999"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"1021","8.4484278398694","0","true","1021","4.380684869895724","85","true","1021","5.342049023813676","55","true","1021","5.237734422279277","15","true","1021","5.4839078106713295","5","true","1021","6.873337638688535","25","true","1021","5.562494625991527","35","true","1021","8.881945474100142","45","true","1021","7.4733075162546925","65","true","1021","4.362518649858814","75","true","1021","4.088230417548453","95","true","1021","8.158074186280126","105","true","1021","7.980826684751835","115","true","1021","4.851379484244405","125","true","1021","9.180010162884434","135","true"
"1022","8.44016935713248","0","true","1022","4.376402675496999","85","true","1022","5.336827079508873","55","true","1022","5.232614447281937","15","true","1022","5.478547196975659","5","true","1022","6.866618833567627","25","true","1022","5.557057192339531","35","true","1022","8.873263220459771","45","true","1022","7.466002230315049","65","true","1022","4.3582542132509365","75","true","1022","4.084234102379784","95","true","1022","8.150422897016718","105","true","1022","7.9730252901430845","115","true","1022","4.846637177808194","125","true","1022","9.171036545911917","135","true"
"1023","8.434017934733639","0","true","1023","4.372128844759209","85","true","1023","5.33161533431404","55","true","1023","5.227504472235763","15","true","1023","5.473197053228612","5","true","1023","6.863183433874694","25","true","1023","5.551630378675138","35","true","1023","8.87287610465713","45","true","1023","7.468583500170153","65","true","1023","4.353998105620809","75","true","1023","4.080245592514179","95","true","1023","8.150724295708098","105","true","1023","7.976383997254853","115","true","1023","4.8419041336892406","125","true","1023","9.163232789889326","135","true"
"1024","8.425789624553412","0","true","1024","4.367863353203346","85","true","1024","5.3264137583781235","55","true","1024","5.2224044678726065","15","true","1024","5.4678573487864375","5","true","1024","6.856487645158719","25","true","1024","5.546214153915455","35","true","1024","8.864537113085992","45","true","1024","7.461565533500459","65","true","1024","4.349750302590935","75","true","1024","4.076264865106848","95","true","1024","8.142933737990242","105","true","1024","7.96879888668416","115","true","1024","4.837180324778324","125","true","1024","9.154293050582117","135","true"
"1025","8.419664208565269","0","true","1025","4.363606176445838","85","true","1025","5.321222321966449","55","true","1025","5.217314405038422","15","true","1025","5.462528053124853","5","true","1025","6.853068816603987","25","true","1025","5.540808487098773","35","true","1025","8.8649640325896","45","true","1025","7.46595158864982","65","true","1025","4.3455107798788575","75","true","1025","4.072291897402065","95","true","1025","8.143044993704256","105","true","1025","7.971959672024993","115","true","1025","4.832465724071913","125","true","1025","9.146520825755799","135","true"
"1026","8.41146589872246","0","true","1026","4.359357290198082","85","true","1026","5.316040995460153","55","true","1026","5.212234254692718","15","true","1026","5.45720913583846","5","true","1026","6.846395916100964","25","true","1026","5.535413347383973","35","true","1026","8.856332129928852","45","true","1026","7.45868191816428","65","true","1026","4.341279513296698","75","true","1026","4.068326666732735","95","true","1026","8.13511603071136","105","true","1026","7.964197296492349","115","true","1026","4.8277603046716475","125","true","1026","9.137614768476581","135","true"
"1027","8.405366333471486","0","true","1027","4.355116670265983","85","true","1027","5.31086974935562","55","true","1027","5.207163987907998","15","true","1027","5.451900566640174","5","true","1027","6.842993555820714","25","true","1027","5.5300287040499425","35","true","1027","8.85576404913398","45","true","1027","7.461839701469307","65","true","1027","4.3370564787506884","75","true","1027","4.06436915051996","95","true","1027","8.134513289716791","105","true","1027","7.968711335236746","115","true","1027","4.823064039783835","125","true","1027","9.129873888720065","135","true"
"1028","8.397197853069667","0","true","1028","4.350884292549495","85","true","1028","5.305708554263923","55","true","1028","5.202103575869214","15","true","1028","5.44660231536064","5","true","1028","6.836488173295338","25","true","1028","5.524654526494986","35","true","1028","8.848278844083318","45","true","1028","7.45458815656992","65","true","1028","4.332841652240727","75","true","1028","4.060419326272613","95","true","1028","8.126768770129999","105","true","1028","7.961163166458377","115","true","1028","4.818376902718933","125","true","1028","9.121001319343272","135","true"
"1029","8.39112398410622","0","true","1029","4.346660133042166","85","true","1029","5.300557380910269","55","true","1029","5.1970529898732245","15","true","1029","5.4413143519476685","5","true","1029","6.832957422263783","25","true","1029","5.5192907842362535","35","true","1029","8.849079999808257","45","true","1029","7.45872084790431","65","true","1029","4.3286350098599105","75","true","1029","4.056477171586911","95","true","1029","8.126287494731994","105","true","1029","7.963930216673339","115","true","1029","4.813698866891051","125","true","1029","9.113291599983501","135","true"
"1030","8.382985163559077","0","true","1030","4.3424441678306795","85","true","1030","5.29541620013344","55","true","1030","5.192012201328246","15","true","1030","5.436036646465663","5","true","1030","6.826329917489522","25","true","1030","5.513937446909157","35","true","1030","8.840496993018919","45","true","1030","7.451976715502552","65","true","1030","4.3244365277940915","75","true","1030","4.052542664145993","95","true","1030","8.11856597692421","105","true","1030","7.956481365446276","115","true","1030","4.809029905817441","125","true","1030","9.104452325880704","135","true"
"1031","8.376936837645474","0","true","1031","4.338236373094409","85","true","1031","5.2902849828852485","55","true","1031","5.186981181753315","15","true","1031","5.430769169095057","5","true","1031","6.822815852269856","25","true","1031","5.508594484266803","35","true","1031","8.838969624085578","45","true","1031","7.456047042444461","65","true","1031","4.320246182321423","75","true","1031","4.048615781719495","95","true","1031","8.118072750254607","105","true","1031","7.958249574920194","115","true","1031","4.804369993118006","125","true","1031","9.096773583683898","135","true"
"1032","8.368827508664209","0","true","1032","4.3340367251049665","85","true","1032","5.285163700229988","55","true","1032","5.181959902777756","15","true","1032","5.425511890131751","5","true","1032","6.816210996652944","25","true","1032","5.50326186617942","35","true","1032","8.83130429053537","45","true","1032","7.448829184707341","65","true","1032","4.316063949811915","75","true","1032","4.044696502163135","95","true","1032","8.110214015743228","105","true","1032","7.950545557906718","115","true","1032","4.7997191025147945","125","true","1032","9.087967413709375","135","true"
"1033","8.36280457376291","0","true","1033","4.329845200225755","85","true","1033","5.2800523233438845","55","true","1033","5.176948336140639","15","true","1033","5.420264779986556","5","true","1033","6.812713514655014","25","true","1033","5.497939562633792","35","true","1033","8.831177730233474","45","true","1033","7.451482886440064","65","true","1033","4.311889806726991","75","true","1033","4.040784803418297","95","true","1033","8.109728186874147","105","true","1033","7.952316087872503","115","true","1033","4.795077207831511","125","true","1033","9.080319466867081","135","true"
"1034","8.354724569343816","0","true","1034","4.325661774911527","85","true","1034","5.274950823514567","55","true","1034","5.171946453690262","15","true","1034","5.415027809184636","5","true","1034","6.806282466117186","25","true","1034","5.492627543732697","35","true","1034","8.822645191363684","45","true","1034","7.444283386066692","65","true","1034","4.307723729619042","75","true","1034","4.036880663511613","95","true","1034","8.102200343085515","105","true","1034","7.944632690686153","115","true","1034","4.790444282993026","125","true","1034","9.071546211343538","135","true"
"1035","8.348726874605761","0","true","1035","4.321486425707945","85","true","1035","5.269859172140518","55","true","1035","5.166954227383611","15","true","1035","5.40980094836496","5","true","1035","6.802650182204709","25","true","1035","5.487325779694345","35","true","1035","8.822140193605234","45","true","1035","7.45132252510949","65","true","1035","4.303565695130993","75","true","1035","4.032984060554555","95","true","1035","8.101415841885116","105","true","1035","7.947353887796577","115","true","1035","4.785820302024886","125","true","1035","9.06360925207637","135","true"
"1036","8.340676029017907","0","true","1036","4.317319129251138","85","true","1036","5.2647773407305465","55","true","1036","5.161971629285845","15","true","1036","5.404584168279748","5","true","1036","6.796241241120619","25","true","1036","5.4820342408518234","35","true","1036","8.81394662518733","45","true","1036","7.444933113794245","65","true","1036","4.299415679995861","75","true","1036","4.029094972743027","95","true","1036","8.093603483310492","105","true","1036","7.93969009426929","115","true","1036","4.781205239052828","125","true","1036","9.054869031003973","135","true"
"1037","8.334703424770993","0","true","1037","4.313159862267274","85","true","1037","5.259705300903253","55","true","1037","5.1569986315697705","15","true","1037","5.39937743979393","5","true","1037","6.792474783330317","25","true","1037","5.476752897652545","35","true","1037","8.812805255686369","45","true","1037","7.447593376544128","65","true","1037","4.295273661036328","75","true","1037","4.025213378356955","95","true","1037","8.09282877581161","105","true","1037","7.942817764222261","115","true","1037","4.776599068302295","125","true","1037","9.046963431176952","135","true"
"1038","8.326681573544072","0","true","1038","4.309008601572118","85","true","1038","5.254643024386503","55","true","1038","5.152035206515324","15","true","1038","5.394180733884599","5","true","1038","6.785937271508055","25","true","1038","5.471481720657691","35","true","1038","8.804636443837047","45","true","1038","7.440425336720698","65","true","1038","4.2911396151643","75","true","1038","4.021339255759884","95","true","1038","8.085358108337116","105","true","1038","7.935367165471609","115","true","1038","4.772001764097962","125","true","1038","9.038256055401035","135","true"
