"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/29/2021 13:40:25:679 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","1","10","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","571","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","565"
"""Community 1""","true","0","1","85","565"
"""Community 2""","true","0","1","55","565"
"""Community 3""","true","0","1","15","565"
"""Community 4""","true","0","1","5","565"
"""Community 5""","true","0","1","25","565"
"""Community 6""","true","0","1","35","565"
"""Community 7""","true","0","1","45","565"
"""Community 8""","true","0","1","65","565"
"""Community 9""","true","0","1","75","565"
"""Community 10""","true","0","1","95","565"
"""Community 11""","true","0","1","105","565"
"""Community 12""","true","0","1","115","565"
"""Community 13""","true","0","1","125","565"
"""Community 14""","true","0","1","135","565"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"306","10.098217172117701","0","true","306","9.685375675940861","85","true","306","10.157811155401758","55","true","306","11.017817296244253","15","true","306","10.172486684847309","5","true","306","10.476949759250944","25","true","306","11.59733811813264","35","true","306","13.429677055692112","45","true","306","10.198005777378047","65","true","306","9.40944675059449","75","true","306","10.87495694684272","95","true","306","15.283836354746043","105","true","306","13.207622372734278","115","true","306","9.695350889283203","125","true","306","11.394217902168693","135","true"
"307","10.111625765005979","0","true","307","9.694607380553771","85","true","307","10.151030969013393","55","true","307","11.013775041339398","15","true","307","10.164287945637739","5","true","307","10.485544146096494","25","true","307","11.585651934841856","35","true","307","13.448631381759563","45","true","307","10.208768430970947","65","true","307","9.423605323125667","75","true","307","10.88285365609244","95","true","307","15.303821451692396","105","true","307","13.20615091242428","115","true","307","9.700974118852166","125","true","307","11.404022261016907","135","true"
"308","10.085594808312939","0","true","308","9.663233246636121","85","true","308","10.118543519469558","55","true","308","10.978740203551505","15","true","308","10.131897619135286","5","true","308","10.45161034627094","25","true","308","11.549621485346258","35","true","308","13.405932431738119","45","true","308","10.178210639801213","65","true","308","9.393472324045202","75","true","308","10.847634064972398","95","true","308","15.25429452142802","105","true","308","13.164161517998155","115","true","308","9.670893920080687","125","true","308","11.369579475528703","135","true"
"309","10.095476908765512","0","true","309","9.666560458783056","85","true","309","10.11682461652123","55","true","309","10.973057720370754","15","true","309","10.121621090442247","5","true","309","10.475540219946616","25","true","309","11.542339619539243","35","true","309","13.420854194942615","45","true","309","10.185314784918203","65","true","309","9.397576992792184","75","true","309","10.850472578996783","95","true","309","15.27765296239114","105","true","309","13.163735885135385","115","true","309","9.670724442986366","125","true","309","11.375636662642771","135","true"
"310","10.063015568222857","0","true","310","9.639750532012824","85","true","310","10.085875168073773","55","true","310","10.938411565837455","15","true","310","10.090200127928657","5","true","310","10.442972993469734","25","true","310","11.505739137684625","35","true","310","13.377992835486449","45","true","310","10.154616675005693","65","true","310","9.368133506683957","75","true","310","10.81906501458602","95","true","310","15.229916978153511","105","true","310","13.122330599589063","115","true","310","9.640578101606925","125","true","310","11.339059052795045","135","true"
"311","10.074759530486963","0","true","311","9.639127828282954","85","true","311","10.084306064258854","55","true","311","10.930341937091377","15","true","311","10.081355361245562","5","true","311","10.465282697023696","25","true","311","11.494082384535957","35","true","311","13.40082574524125","45","true","311","10.149446404328092","65","true","311","9.368364975692547","75","true","311","10.815546565063807","95","true","311","15.24007293940839","105","true","311","13.116862976742588","115","true","311","9.642523001386374","125","true","311","11.34096806299511","135","true"
"312","10.042571800357612","0","true","312","9.608331892729334","85","true","312","10.05367325762938","55","true","312","10.896411729737814","15","true","312","10.050241079625913","5","true","312","10.432448903187707","25","true","312","11.45764037158976","35","true","312","13.358475529209029","45","true","312","10.118009588817577","65","true","312","9.338793549595325","75","true","312","10.780992103194594","95","true","312","15.192973455007863","105","true","312","13.075350922720117","115","true","312","9.615468403019056","125","true","312","11.308878910954405","135","true"
"313","10.057236732835644","0","true","313","9.614497402804066","85","true","313","10.048034000143424","55","true","313","10.900097174402351","15","true","313","10.048533726641857","5","true","313","10.445484984965717","25","true","313","11.454127141599201","35","true","313","13.37153727060826","45","true","313","10.136210523015317","65","true","313","9.341620907336722","75","true","313","10.781359647880063","95","true","313","15.204177851616587","105","true","313","13.072155344717896","115","true","313","9.624114778389078","125","true","313","11.317759611786974","135","true"
"314","10.028417947197543","0","true","314","9.58397518882691","85","true","314","10.016997058586798","55","true","314","10.86654364948256","15","true","314","10.016633619573152","5","true","314","10.412913682301168","25","true","314","11.418395210606443","35","true","314","13.32908794593966","45","true","314","10.104862107748568","65","true","314","9.31222649398132","75","true","314","10.749791730691022","95","true","314","15.156225383326678","105","true","314","13.030656438861648","115","true","314","9.596154532237925","125","true","314","11.281830216193999","135","true"
"315","10.045866534739387","0","true","315","9.591130733679643","85","true","315","10.021004518340872","55","true","315","10.861460035759332","15","true","315","10.01475841454478","5","true","315","10.43674549505519","25","true","315","11.41463795387295","35","true","315","13.338633859089608","45","true","315","10.127265731607615","65","true","315","9.308245819385453","75","true","315","10.756242718859918","95","true","315","15.151075905000694","105","true","315","13.025712558875162","115","true","315","9.599805434429191","125","true","315","11.279492462214602","135","true"
"316","10.014176104030431","0","true","316","9.560874800765827","85","true","316","9.991136208665342","55","true","316","10.827634280915909","15","true","316","9.9831661167071","5","true","316","10.404399756803253","25","true","316","11.38008070960543","35","true","316","13.29655614975494","45","true","316","10.095318521097813","65","true","316","9.279962530220377","75","true","316","10.723059927450672","95","true","316","15.103598464657093","105","true","316","12.985430597838334","115","true","316","9.569522136528782","125","true","316","11.243910467065659","135","true"
"317","10.020296951265673","0","true","317","9.569933687214641","85","true","317","9.991927858333861","55","true","317","10.818239568326023","15","true","317","9.975989857589623","5","true","317","10.415981897778817","25","true","317","11.373769552623079","35","true","317","13.293694763757173","45","true","317","10.107810843466098","65","true","317","9.281875236641563","75","true","317","10.732269657584302","95","true","317","15.108489042821022","105","true","317","12.984157603801224","115","true","317","9.572411954541655","125","true","317","11.252113862641128","135","true"
"318","9.988885362076752","0","true","318","9.539933895091712","85","true","318","9.960605200470745","55","true","318","10.785016405090074","15","true","318","9.945155311788431","5","true","318","10.383838171809986","25","true","318","11.339011232437988","35","true","318","13.252696727026366","45","true","318","10.077059165360465","65","true","318","9.254426282036627","75","true","318","10.699148811722148","95","true","318","15.06161803613753","105","true","318","12.943454915388054","115","true","318","9.543718039288319","125","true","318","11.219823495928397","135","true"
"319","10.002053278130122","0","true","319","9.547528538291843","85","true","319","9.953029806569521","55","true","319","10.775297409560103","15","true","319","9.944855600661434","5","true","319","10.390311565895196","25","true","319","11.331312479068089","35","true","319","13.261811714597219","45","true","319","10.086540609941395","65","true","319","9.255696569225332","75","true","319","10.71044455186019","95","true","319","15.064728146169301","105","true","319","12.958119006026248","115","true","319","9.54691599412122","125","true","319","11.24061545348565","135","true"
"320","9.972840481804639","0","true","320","9.518798103567963","85","true","320","9.923464425727952","55","true","320","10.741971996497272","15","true","320","9.914538753329216","5","true","320","10.358147752930027","25","true","320","11.29687584557803","35","true","320","13.221253255945157","45","true","320","10.058549020802992","65","true","320","9.228015218854884","75","true","320","10.677078680982122","95","true","320","15.018285497460948","105","true","320","12.918175717580995","115","true","320","9.51830917216565","125","true","320","11.205597959861084","135","true"
"321","9.982371802791981","0","true","321","9.52613006678314","85","true","321","9.916045355081009","55","true","321","10.735954358335707","15","true","321","9.90370660761657","5","true","321","10.367682080896289","25","true","321","11.292532525173387","35","true","321","13.215612985626656","45","true","321","10.083176488511924","65","true","321","9.235748880160749","75","true","321","10.681194153281087","95","true","321","15.024538528310334","105","true","321","12.927608170278408","115","true","321","9.514737605452158","125","true","321","11.228026937750144","135","true"
